0.8778755728744007, 0.9533590261212029, 0.9679609169634255
0.9316364650415241, 0.9523551324405316, 0.9765959125209742
0.8390329375159304, 0.9500423994164738, 0.955875624965697
0.8495971804114173, 0.8574394109107053, 0.9774194276877077
0.9268009130022772, 0.9330278317210448, 0.974877939766712
0.89868917055029, 0.9046854883324416, 0.9411193531396906
0.9287930287976746, 0.9541930623988093, 0.9623316362865978
0.9368039602281647, 0.9415001439894701, 0.9779506162704422
0.9219000199652823, 0.9363582595890151, 0.9585569218933745
0.9155895142278523, 0.9361249550735863, 0.9722657956018572
0.9393472711948663, 0.9582177872894282, 0.9672638309794839
0.913369001389804, 0.9515422709687558, 0.9668855703012912
0.8804754021043363, 0.9066614839740097, 0.9771467873414068
0.871218691903, 0.9247793182859811, 0.9516649648229145
0.9053722641182003, 0.9577165405911333, 0.9789671977612663
0.8494168744838618, 0.8969993060897532, 0.9770062313287516
0.8913135889373089, 0.9123076160929001, 0.9556398414732681
0.8704539995654913, 0.9344987896520409, 0.9405490990009845
0.8830602810964105, 0.9507374317047079, 0.9597218321924678
0.895915089593998, 0.9126838078768771, 0.9782663409753415
0.8437492004187686, 0.8660616541828254, 0.9336773513723373
0.8597165793585049, 0.9588347969165901, 0.9765654809705934
0.8063704209865356, 0.8973564564514839, 0.9758789856375346
0.885524328877332, 0.9294208328502875, 0.9553507827773718
0.8482356533891319, 0.9289686350552953, 0.9781986580256802
0.9388113456180599, 0.9390202316819758, 0.9553175812359918
0.9057008049102065, 0.929478824320672, 0.9761316009631468
0.906878242890353, 0.9551600733405955, 0.974660022342497
0.866430199327624, 0.925075366720023, 0.9541840267828962
0.9253491271425542, 0.9576978579138264, 0.9654574884707067
